account,order_date,asin,product_name,unit_price,quantity,order_id,order_status
KohEE,2022-02-18,B07PG2Z17N,FT2232D R Generation 3 FTDI USB to UART/FIFO JTAG Programmer Serial Module,23.07,1,113-3255984-5821057,Closed
KohEE,2021-04-10,B06ZYHZ6R6,"Acer XFA240 bmjdpr 24"" Gaming G-SYNC Compatible Monitor 1920 x 1080, 144hz Refresh Rate, 1ms Response Time with Height, Pivot, Swivel & Tilt, Black",199.99,1,112-9300089-6390663,Closed
KohEE,2021-02-06,B0000AE67M,"Falcon Dust, Off Compressed Gas (152a) Disposable Cleaning Duster, 1, Count, 3.5 oz Can (DPSJB),Black",7.29,1,113-0633422-6458648,Closed
KohEE,2023-08-04,B09KY9JRWQ,"DROP Everglide Panda Gold-Plate Mounted Stabilizer Set for Custom Mechanical Keyboard - for MX-Compatible PCBs - (7) 2u, (1) 6.25u, (1) 7u Stabilizers",28.16,1,112-5199296-6820217,Closed
KohEE,2024-07-11,B0BBWH1R8H,Kingston NV2 1TB M.2 2280 NVMe Internal SSD | PCIe 4.0 Gen 4x4 | Up to 3500 MB/s | SNV2S/1000G,59.29,1,113-4910092-6230600,Closed
KohEE,2021-03-17,B01LXXHJUX,"UNI-T UT61C Digital Multimeters Auto RangeAC, RS232,USB interface,LCD Backlight Test Temperature",51.59,1,112-0859592-4289000,Closed
KohEE,2021-01-12,B07VDNHCFM,"Sumnacon 39 Inch Multimeter Test Lead Set - 5 Pcs Stackable Banana Plug to Minigrabber Test Hook Wire Cable Kit with Protective, Flexible Wire Leads for Electrical Testing 500V/5A",10.99,1,113-3190524-5173024,Closed
KohEE,2021-01-12,B071JL6LLL,"AstroAI Digital Multimeter, TRMS 6000 Counts Volt Meter Manual and Auto Ranging; Measures Voltage Tester, Current, Resistance, Continuity, Frequency; Tests Diodes, Transistors, Temperature",35.99,1,113-3190524-5173024,Closed
KohEE,2021-03-25,B01LXXHJUX,"UNI-T UT61C Digital Multimeters Auto RangeAC, RS232,USB interface,LCD Backlight Test Temperature",51.59,1,112-1750682-6279436,Closed
KohEE,2024-11-25,B00KG8K5CY,"Noctua NA-SYC1, 4 Pin Y-Cables for PC Fans (Black)",9.95,1,111-7003580-5218638,Closed
KohEE,2024-11-25,B07654W3F2,"Noctua NA-SEC1 chromax.Black, 3-Pin/4-Pin Extension Cables (30cm, Black)",10.95,1,111-7003580-5218638,Closed
KohEE,2025-09-17,B0DHKYRK99,TAODAN 10PCS 2 Pins Dupont 2.54mm Jumper Cable Splitter for PC Group Dual Boot Dual Reboot Cable PC Motherboard,7.99,2,113-4373289-3221004,Closed
KohEE,2021-09-07,B00MH4QM1S,"Amazon Basics 8 Pack 9 Volt Performance All-Purpose Alkaline Batteries, 5-Year Shelf Life, Easy to Open Value Pack",9.59,1,113-9356072-4947412,Closed
KohEE,2024-01-14,B07BWB3QD4,HVAZI #6-32 UNC Stainless Steel Phillips Pan Head Machine Screws Nuts Flat Washers Assortment Kit,13.99,1,111-6312807-5171429,Closed
KohEE,2024-05-03,B000HPX46U,"Belkin Power Strip Surge Protector with 12 AC Multiple Outlets, 10 ft Long Flat Plug Heavy Duty Extension Cord for Home, Office, Travel, Computer Desktop, Laptop & Phone Charging Bricks (4,156 Joules)",32.42,1,113-8383682-5405064,Closed
KohEE,2022-02-18,B07QN1HM8J,"CRAFTSMAN Combination Wrench, SAE / Metric, 10mm (CMMT42914)",7.48,1,113-8193189-5086611,Closed
KohEE,2022-04-11,B083LGC771,"Duck Brand Bubble Wrap Roll, Original Bubble Cushioning, 12"" x 175', Perforated Every 12"" (286891)",25.99,1,113-7264519-2825049,Closed
KohEE,2023-02-13,B0B7RVYBMN,"YEEHAW Coffee Cups [12 oz 300 pack], White Disposable Paper Cups, To Go Hot Cups for Coffee , Hot Liquid, Chocolate, Juice, Tea, Hot/Cold Beverage Drinking Cup, Ideal for Cafes, Bistros, Businesses",26.99,1,112-1983098-1638655,Closed
KohEE,2021-07-23,B00EUH18DC,"Tekpower TP1803D Lab Grade Variable Linear DC Power Supply 0-18V @0-3A with Alligator Cable and Power Cord, for Computer, Hardware Service, HY1803D",56.99,2,113-5814382-9692207,Closed
KohEE,2021-07-13,B00HFQPR8M,"Bertech ESD Anti-Static Table Mat Kit, 2 Ft x 4 Ft, Blue, Includes an ESD Wrist Strap and ESD Grounding Cord, MADE IN USA",65,1,113-8525198-6079410,Closed
KohEE,2023-06-05,B086H3M59C,"Belkin 6.6ft USB-C Cable, Boost Charge USB-C to USB Cable, USB Type-C Cable, Compatible with Samsung Galaxy S23, S23+, Note20, Pixel 6, Pixel 7, iPad Pro, Nintendo Switch and More - Black",7.99,1,113-4502392-0254608,Closed
KohEE,2023-06-05,B081518HYT,"84Pcs M6 x 8mm,12mm,16mm,20mm,30mm,40mm Hex Pan Head Cap Bolts Nuts Screws Assortment Set 304 Stainless Steel Allen Socket Drive Machine Screws with Wrench (84PCS M6 Hex Screws Nuts)",9.99,1,113-3620337-8041869,Closed
KohEE,2024-01-13,B08SC1W1PQ,Honbay 4PCS 120mm Computer Case Fan Grills Fan Guard Protector with Screws (Silver),7.99,1,111-2578453-1855459,Closed
KohEE,2024-06-26,B07GD1XFWV,"EDGELEC 120pcs 10cm Breadboard Jumper Wires Assorted Kit, 15cm 20cm 30cm 40cm 50cm 100cm Optional Dupont Wire 3.9 inch Male to Female Male to Male Female to Female Multicolored Ribbon Cable",6.98,1,112-2361887-9700236,Closed
KohEE,2024-06-26,B07GD25V8D,"EDGELEC 120pcs 15cm Breadboard Jumper Wires Assorted Kit,10cm 20cm 30cm 40cm 50cm 100cm Optional Dupont Wire 5.9 inch Male to Female Male to Male Female to Female Multicolored Ribbon Cable",7.49,1,112-2361887-9700236,Closed
KohEE,2021-01-23,B00HFQPR8M,"Bertech ESD Anti-Static General-Purpose Mat Kit, 2 Feet x 4 Feet, Blue, Made in USA",65,1,113-2030063-9284260,Closed
KohEE,2021-09-16,B07QJG1HZ3,BOOBRIE IPX SMA Coax Connector SMA Male to U.FL/IPX Male Coaxial Connector Low Loss Coax Adapter for PCI/RF Antennas/Wireless LAN Devices/Coaxial Cable/Wi-Fi Radios Pack of 2,9.23,1,113-7683364-8543408,Closed
KohEE,2023-07-30,B09YCBGB6W,"50 PCS Small Magnets 8x2mm, Neodymium Magnet Round, Strong Magnets, Fridge Magnets Adult for Whiteboard, Fridge, Home, Kitchen, Office",6.99,1,112-3672521-3606630,Closed
KohEE,2021-01-05,B082ZNPSGZ,"Guyker 6Pcs Guitar Locking Tuners (6 Right Handed) - 1:18 Ratio Lock String Tuning Key Pegs Machine Heads with Hexagonal Handle Replacement for LP SG Style Electric, Folk or Acoustic Guitars - Chrome",35.99,1,113-4572513-7377866,Closed
KohEE,2024-10-14,B0B6GDH7JZ,"Corsair AF120 Slim, 120mm PWM Fluid Dynamic Bearing Fan (Thin Profile for Small-Form-Factor Cases, Low-Noise, Up to 2000 RPM, Zero RPM Mode Support, Universal 120x15mm Sizing) Single Pack, Black",24.99,1,111-5192113-2382603,Closed
KohEE,2024-10-14,B00RUZ059O,"Noctua NF-A9 PWM, Premium Quiet Fan, 4-Pin (92mm, Brown)",18.95,2,111-5192113-2382603,Closed
KohEE,2024-10-14,B005C31GIA,Cooler Master Sleeve Bearing 80mm Silent Fan for Computer Cases and CPU Coolers,9.99,1,111-5192113-2382603,Closed
KohEE,2021-05-12,B00SK8MBXI,Adafruit MCP4725 Breakout Board - 12-Bit DAC w/I2C Interface [ADA935],9.71,2,112-7677335-2412250,Closed
KohEE,2025-06-08,B07KS29ZJ2,"65W Laptop Charger for Pavilion x360 14 15 17, Envy 13 15 X360, Elitebook 840 G5, ProBook Chromebook Stream Series, Spectre 710412-001 19.5V 3.33A Adapter",13.99,1,113-9532373-4582613,Closed
KohEE,2025-11-20,B096DY6J4S,"Mr. Pen- Hot Glue Gun Finger Protectors, 24 pcs, Silicone Thimble Finger Guard for Hot Glue",6.99,1,113-5241546-5156248,Closed
KohEE,2025-11-20,B09JSJ5669,"PTC Heating Soldering Plate, Hot Plate Desoldering Station, Chip Welding Station for LED Repair DIY Laboratory",6.87,1,113-6589115-3908203,Closed
KohEE,2021-01-26,B00NKAEMNI,OdiySurveil(TM) 5PCS BNC Plug Male To Male Plug Coupler Connector,5.99,1,111-6741140-3000246,Closed
KohEE,2023-12-27,B0BLTFFBL9,Crucial RAM 32GB DDR5 5600MT/s (or 5200MT/s or 4800MT/s) Desktop Memory CT32G56C46U5,106.95,2,111-4161171-0143403,Closed
KohEE,2021-09-13,B000HPZ954,"Belkin 8-Outlet Home And Office Surge Protector, Telephone Line And Flat AC Plug, 12ft Cord , Black",24.99,1,113-1741178-4746665,Closed
KohEE,2022-08-09,B09WSYJKW3,"10-24 x 1"" Socket Head Cap Screws, Allen Socket Drive, Stainless Steel, Bright Finish, 50 Units",10.5,1,111-4555209-3713829,Closed
KohEE,2021-09-03,B000J07BRQ,"Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)",13.68,1,113-5364505-0385868,Closed
KohEE,2023-02-06,B09SD1TW8L,"Desk Chair, Armless Office Chair Leather Swivel Task Chair Mid Back Ribbed Home Office White Desk Chair for Adult Child, Vanity Chair, Grey",93.41,1,112-0036378-4269848,Closed
KohEE,2023-06-25,B07M5P7VHG,"ThreeBulls PWM Fan Hub, PC CPU Cooling 4 PIN/3PIN Fan Power Cable Hub Splitter Adapter Sleeved PWM Case Fan Splitter for 12V Desktop Computer Cooler Case Fans 1 to 5 Way (15.7 Inch)",6.99,1,113-0627978-1422625,Closed
KohEE,2023-01-01,B07C858S1B,"IRIS USA 19 Qt. Plastic Storage Bin Tote Organizing Container with Durable Lid and Secure Latching Buckles, Stackable and Nestable, 6 Pack, clear with Black Buckle",53.99,1,114-1448001-6877815,Closed
KohEE,2026-02-27,B0D1GZ2Y3F,"Amazon Basics Portable 4 Foot Rectangular Folding Dining Table, 4 Adjustable Height Settings, Carrying Handle, Indoor & Outdoor, Sturdy for Events, White, 47.8 x 23.9 x 33.9 in",45.85,1,113-1628054-9747427,Closed
KohEE,2026-02-28,B0CCNS5NZ9,"Thermalright Aqua Elite 240 V3 Water Cooling CPU Cooler, Double PWM ARGB Fans with S-FDB Bearings,Efficient PWM Controlled Pump,for AMD/AM4/AM5, Intel LGA1150/1151/1200/2011/1700, (AE240 V3)",44.9,1,113-5049299-7950657,Closed
KohEE,2024-10-14,B0BJFRT43X,VIPERA NVIDIA GeForce RTX 4090 Founders Edition Graphic Card,"2,899.99",1,111-0549875-6660259,Closed
KohEE,2021-01-07,B07SYZD3L1,"2pcs M25 Single Pulley Block with 3pcs Spring Snap Hook Carabiner, Heavy Duty 304 Stainless Steel Pulley Roller & 3'' Spring snap Hooks, Pully Crane Swivel Hook Wire Rope Cable Loading 331lbs/150 kg",12.99,1,112-8115710-1398631,Closed
KohEE,2024-01-29,B07VLHBL5Q,"Easycargo Computer Case Fan Screws Black, Fan Screws PC, Fan Screws for 70mm, 80mm, 90mm, 92mm, 120mm, 140mm PC Cooling Fan (50 Pack)",4.99,1,111-5964032-5970638,Closed
KohEE,2021-12-31,B08HYN7B2V,"uxcell Copper Tube, 2mm 3mm 4mm 5mm 6mm 7mm OD x 0.5mm Wall Thickness 300mm Length Seamless Round Pipe Tubing, Pack of 6",17.99,1,113-8778825-6052214,Closed
KohEE,2023-12-08,B0C53QZDQT,ICY DOCK U.2 / U.3 PCIe NVMe 4.0 SSD Mobile Rack Adapter Card for PCIe Expansion Slot | MB111VP-B,149.99,1,114-2788967-3758634,Closed
KohEE,2021-01-08,B00JXPSKX2,"Pomona 1508/POM Test Lead Holder for Wires Up to .210"" Diameter",18.49,2,113-4258375-4907406,Closed
KohEE,2026-02-26,B0D6NN87T8,"AMD RyzenTM 9 9900X 12-Core, 24-Thread Unlocked Desktop Processor",373.81,1,113-4840526-4377823,Closed
KohEE,2026-02-26,B0DLJT49Z3,"Cable Matters 20Gbps USB C Switch, 3-in-1-Out, Supports Up to 8K@30Hz on Windows, 4K@60Hz on macOS, 140W PD, for Sharing a USB-C/Thunderbolt 4 Monitor or Dock (Not Work with Captive Cable Docks)",79.99,1,113-4840526-4377823,Closed
KohEE,2021-07-14,B00JXDSZKW,"Strong Hand Tools, Light Duty Utility Clamp, 6.5"" Capacity, 500 LB Clamping Pressure, 5/8""-5/16"" Rail Size, 3-1/4"" Throat Depth, 5/16-18"" Tapped Hole, UD65",14,1,113-7222182-0679417,Closed
KohEE,2021-07-14,B0922C83Z7,"Smalloo Thermal Pad 8 W/mK, 100x100x1mm, Silicone Thermal Pads with Conductive Heat Resistance High Temperature Resistance for Laptop Heatsink/CPU/GPU/SSD/IC/LED Coole",8.99,1,113-7222182-0679417,Closed
KohEE,2023-12-27,B09931VWWM,MSI MAG Coreliquid P240 - AIO CPU Liquid Cooler - LGA 1700 Ready - 240mm Radiator - Dual 120mm PWM Fans,78.76,1,111-4161171-0143403,Closed
KohEE,2023-12-27,B0BBHD5D8Y,"AMD RyzenTM 9 7950X 16-Core, 32-Thread Unlocked Desktop Processor",532.48,1,111-4161171-0143403,Closed
KohEE,2026-03-20,B00C2DLRV4,"Cable Matters 10Gbps 5-Pack Snagless Cat 6 Ethernet Cable - 14ft, Cat 6 Cable, Cat6 Cord, Ethernet Cord, Black",21.99,1,113-4611809-5799467,Closed
KohEE,2023-03-11,B0B5R7RRVK,"BIOCEAN 100% Compostable No Plastic Knives Plastic Forks Plastic Spoons Plastic Utensils, The Heavyweight Heavy Duty Flatware is Eco Friendly Products for Lounge Party Wedding BBQ Picnic Camping.",16.96,1,112-9558859-7677827,Closed
KohEE,2021-07-06,B07WFLD2MX,"BOOBRIE SMA Socket Connector SMA Female Bulkhead Connector SMA Panel Chassis Mount Connector SMA Female to Female Barrel Adapter Antenna Jack Adapter for Wireless LAN Device Coax Cable,etc Pack of 10",13.99,1,113-4067795-4587468,Closed
KohEE,2023-02-06,B01N4OF1OL,StaticTek Full Sleeve Snap Cuff ESD Jacket | Anti-Static Lab Coat | Certified Level 3 Static Shielding | Light Weight | ESD Smocks with High ESD Protection | Medium | Black | TT_JKC9023SPBK,46.82,1,112-0562274-4231448,Closed
KohEE,2023-07-01,B084XS9VNN,"Dremel DigiLab ECO-WHI-01 3D Printer Filament, 1.75 mm Diameter, 0.75 kg Spool Weight, Color White, RFID Enabled, New Formula and 50 Percent More per Spool",35.15,1,113-3480316-6641801,Closed
KohEE,2021-01-30,B00GYQXRUE,"Tactix 320630 12 Drawer Cabinet, Storage & Hardware Parts Organizer",18.33,1,111-6096624-2681810,Closed
KohEE,2022-06-28,B07ZQYM15Q,"Ergonomic Kneeling Chair, Adjustable Stool for Home and Office - Improve Your Posture with an Angled Seat - Thick Comfortable Moulded Foam Cushions - Brake Casters",103.99,1,111-5804414-2629830,Closed
KohEE,2021-09-15,B07NPFJJ7K,"Jancane USB 2.0 Audio/Video Converter - Video Capture Card Digitizes Video from Any Analog Source Including VCR, VHS, DVD",9.99,1,113-8307322-2808245,Closed
KohEE,2021-02-22,B074XJ71JL,"EACHPOLE |10-Pack| Heavy Duty Nylon Spring Clamps 4.5 inch for Home Improvement Projects and Photography Studios, APL1770",10.8,1,111-8998937-1821027,Closed
KohEE,2024-11-27,B097RXPSY8,Mini ITX PC Test Bench Computer Water Cooling Open Frame Overclock Air Vertical Case Mini All Aluminum HTPC Support Graphics Card,49.45,1,111-2167548-5925026,Closed
KohEE,2026-03-09,B07RYN9QPC,"Endoscope, Ihong Android OTG 1.5M Waterproof Snake HD Video Borescope Soft Wire with USB Type-C 6 Led Lights Security Cable Compatible with Samsung Galaxy/Sony/Nexus Android Smartphone Computer",9.99,1,113-0332182-4810659,Closed
KohEE,2026-01-26,B0DK421Z9J,"New Genuine Memory for Lenovo ThinkCentre G4 Legion T5 Legion T7 8G DDR5,5600 UDIMM Memory 5M30Z71786 5M31L87405",99.99,1,113-2865030-2191449,Closed
KohEE,2022-04-26,B07799RL2B,"BLACK+DECKER 20V MAX* Lithium Battery Charger (LCS1620B),1 Pc",20.17,1,113-9109426-7505861,Closed
KohEE,2026-03-23,B0DK23757F,"Cyanbone 5 Pack Small Mouse Pad with Waterproof Surface, Basic Computer Mousepad for Desk, Compact Size 8.5 x 7 Inches, Non-Slip Rubber Base, Black",9.95,1,113-8842983-7339441,Closed
KohEE,2023-01-23,B000Y05NOE,"Master Lock 1533TRI Locker Lock Mini Combination Padlock,3 count (Pack of 1), Colors May Vary",10.49,1,111-3391816-7297020,Closed
KohEE,2021-07-29,B07FD1NX97,"Siglent Technologies SPD1168X Programmable Linear DC Power Supply, ±(0.03% of Reading+10 mV)",266.99,1,113-3848813-3060237,Closed
KohEE,2021-08-14,B08XM5TGD4,"withwave's Precision 2.92 mm Female to 2.92 mm Female Microwave Adapter, DC to 40 GHz, 50 Ohm, Stainless Steel Body, 5G Wireless Communication",45.99,2,113-7453494-4741035,Closed
KohEE,2021-07-14,B0006O4AII,"Bondhus 20599 0.050-3/8"" & 1.5-10mm Stubby Ball End Hex Key DoublePK",22.29,1,113-6725440-4549010,Closed
KohEE,2021-07-14,B0006O4ABK,"Bondhus 10632 Set of 8 Balldriver Screwdrivers, ProGuard Finish, sizes .050-5/32-Inch",16.19,1,113-6725440-4549010,Closed
KohEE,2021-01-12,B01HXU1PGC,LCD USB Current Voltage Doctor Charger Capacity Tester Meter Power Bank,6.99,1,113-5389487-3944232,Closed
KohEE,2024-10-14,B09VDLH5M6,"ARCTIC MX-6 (8 g) - Ultimate Performance Thermal Paste for CPU, Consoles, Graphics Cards, laptops, Very high Thermal Conductivity, Long Durability, Non-Conductive",10.99,1,111-8913972-6649022,Closed
KohEE,2024-10-14,B0BTQN4Q13,"Cooler Master V1100 SFX Platinum ATX3.0 Fully Modular Power Supply, 1100W SFX, 80+ Platinum Efficiency, ATX Bracket Included, SFX Form Factor, 10 Year Warranty (MPZ-B001-SFAP-BUS)",219.99,1,111-8913972-6649022,Closed
KohEE,2021-07-15,B07QGPVCLS,"Easycargo 200gr Thermal Paste Kit, Conductive Grease, Heatsink White Silicone Carbon Compound for Cooling Heat Sink Interface GPU VGA LED MOSFET Transistors (200gr)",16.98,1,113-4119787-9901040,Closed
KohEE,2024-02-02,B0B2R3DXKJ,"TIFICAL 4 Pack Box Cutter Retractable, Utility Knife 9MM Wide Snap-Off Blades, Exacto Knife for Cutting Box, Wrapping, Cardboard, Extended Razor Knife, Box Opener Perfect for Office, Home, School",4.99,1,111-4847855-2826624,Closed
KohEE,2024-10-14,B0BDTVCJF8,"ASUS ROG Strix X670E-I Gaming WiFi AMD X670 AM5 RyzenTM Desktop 9000 & 7000 Mini-ITX mITX Motherboard, 10+2 Power Stages, ROG Strix Hive, PBO Button, PCIe® 5.0, DDR5, Wi-Fi 6E, 2X M.2, 2X USB4® Type-C",424.98,1,111-5192113-2382603,Closed
KohEE,2024-10-14,B09931VWWM,MSI MAG Coreliquid P240 - AIO CPU Liquid Cooler - LGA 1700 Ready - 240mm Radiator - Dual 120mm PWM Fans,78.99,1,111-5192113-2382603,Closed
KohEE,2026-02-26,B0FGXSG5LB,"2 Pack 3 Way 4 Pin Pwm Fan Splitter Cable, PC Fan Splitter 1 to 3 Converter CA PwmFan Extension Cable PCCase Fans Header Splitters Computer PC PwmFans Splitters Cables 1 to3 for Computer (4 Pin+3Pin)",4.49,1,113-4840526-4377823,Closed
KohEE,2022-06-28,B0038DUT34,"Elmer's E1321 Glue-All Multi-Purpose Liquid Glue, Extra Strong, 16 Ounces, 1 Count",4.94,1,111-1832476-6511456,Closed
KohEE,2021-07-13,B07JZ2GCYG,HVAZI #2-56#4-40#6-32 UNC Stainless Steel Socket Head Cap Screws Nuts Assortment Kit (#2-56#4-40#6-32UNC),22.99,1,113-5805628-6820219,Closed
KohEE,2021-07-28,B01LXXHJUX,"UNI-T UT61C Digital Multimeters Auto RangeAC, RS232,USB interface,LCD Backlight Test Temperature",51.59,2,113-7629669-2446616,Closed
KohEE,2021-08-14,B07715BLWQ,"#4-40 UNC 12.9 Grade Alloy Steel Hex Socket Head Cap Screws Assortment Set,160-piece",16.39,1,113-1969655-5037053,Closed
KohEE,2024-01-12,B005C31GIA,Cooler Master Sleeve Bearing 80mm Silent Fan for Computer Cases and CPU Coolers,9.99,1,111-9116910-2562617,Closed
KohEE,2024-02-02,B0CM8XLRC2,"HIMOMO 10 PCS Polyurethane Foam Sheet for Packing,16x12x 0.39 Inch Cuttable Foam Inserts for Cases, Toolbox Foam Inserts,Packing Foam Pads, High Density Foam Square Sheet（Compressed Delivery ）",26.99,1,111-0050463-7125029,Closed
KohEE,2021-01-08,B07SZHXT5T,BenchPro Workbench - Formica White Laminate Top - Multiple Sizes,165,1,113-2928510-6296251,Closed
KohEE,2021-07-28,B084RJWXMK,"Sabrent USB 2.0 to Serial (9-Pin) DB-9 RS-232 Converter Cable, Prolific Chipset, Hexnuts, [Windows 10/8.1/8/7/VISTA/XP, Mac OS X 10.6 and Above] 10-Feet (CB-9PTF)",14.99,1,113-0765579-5584220,Closed
KohEE,2021-08-14,B005T61EZU,"Pomona B-12-3 Stacking Banana Plug Patch Cord, Orange, 12 in",7.92,2,113-0085055-6787448,Closed
KohEE,2021-08-14,B00COBWAOC,"Pomona B-12-4 Stack Up Banana Plug Both Ends, 12"" Length, Yellow (Pack of 5)",39.58,1,113-0085055-6787448,Closed
KohEE,2024-10-26,B097RXPSY8,Mini ITX PC Test Bench Computer Water Cooling Open Frame Overclock Air Vertical Case Mini All Aluminum HTPC Support Graphics Card,45,1,111-0161254-4137038,Closed
KohEE,2022-12-04,B07LGLT534,CR2032 3V Lithium Battery (40pcs),9.99,1,111-6422790-4183415,Closed
KohEE,2026-03-13,B0GNTH224M,"LUXRITE A23 LED Light Bulb, E26 Base Bulb, 33 Watts, 4000 Lumens, Dimmable, 2700K Warm White Light Bulbs, 240° Beam Angle, CRI80, 120V, Damp Rated, Shatter-Proof, UL Listed, Frost Finish",15.99,2,113-9614826-3775411,Closed
KohEE,2022-12-31,B0089PBTV2,"Sharpie Permanent Markers, Fine Point, Black, 12 Count",9.97,1,114-9550523-4344201,Closed
KohEE,2023-12-12,B07T8LJY23,"ICY DOCK M.2 PCIe 3.0/4.0 NVMe SSD to 2.5"" U.2 SSD Converter / Mounting Adapter with Heatsink | EZConvert MB705M2P-B",31.95,1,114-8040199-5620221,Closed
KohEE,2023-02-13,B087K8DC6X,"Peet's Coffee, Dark Roast Whole Bean Coffee - Major Dickason's Blend 18 Ounce Bag",13.58,1,112-2185250-6769849,Closed
KohEE,2021-10-25,B0153T1NF8,"Cable Matters 2-Pack 16 AWG Heavy Duty Power Extension Cord 10 ft, UL Listed (Power Cord Extension / 3 Prong Extension Cords, NEMA 5-15P to NEMA 5-15R)",16.99,2,113-4877512-7038634,Closed
KohEE,2022-01-02,B08F4PSLM2,OrangeCrab (25F) - Lattice ECP5 FPGA Board,124.99,1,113-7919303-2270620,Closed
KohEE,2022-08-26,B003DYZQKY,"LIFETIME 80160 Commercial Height Adjustable Folding Utility Table, 4 Feet, White Granite",79.99,1,111-4760200-9628234,Closed
KohEE,2023-02-06,B005CNXDG8,EverPure EV9618-02 OCS2 Filter Cartridge,49.2,1,112-0036378-4269848,Closed
KohEE,2023-02-06,B07NQX482L,"Adjustable One Size Fits All Anti Static 1M Ohm ESD Reusable Foot Heel Straps Premium Quality Perfect for Grounding, Removing Static, Protecting Electronics Against Electric Shock - Blue - 2 Pieces",11,1,112-0036378-4269848,Closed
KohEE,2021-09-01,B07Y41QWK8,"Get Organized Hardware Storage Box - Keep Small Items Neatly Sorted, Includes Adjustable Compartments & High-Impact Crystal Clear Lid. Great for Storing Screws, Small Parts, Electronics and Fuses.",13.99,1,113-2035031-5645807,Closed
KohEE,2022-09-25,B075PJYVMG,"3-Outlet Grounding Adapter, Kasonic [UL Listed] Plug Extender, Heavy-Duty Grounded Power Tap - 3 Pack (Orange)",11.49,2,111-1515822-9963412,Closed
KohEE,2023-02-06,B01MZA61HF,Certified Level 3 Static Shielding | Light Weight | ESD Smocks with High ESD Protection | Comfortable | Top of The Line Quality | Large | Black | TT_JKC9024SPBK,47.45,1,112-0036378-4269848,Closed
KohEE,2021-03-04,B00NH136GE,Amazon Basics USB 2.0 Extension Cable - A-Male to A-Female Adapter Cord - 6.5 Feet (2 Meters),5.99,2,112-2213396-7815463,Closed
KohEE,2021-07-30,B07T4FNXWD,"DEEPCOOL Assassin III Air CPU Cooler, 7 Heatpipes, Dual 140mm Fans, 54mm RAM Clearance, 280W TDP, New Sinter Heatpipe Technology, 5-Year Warranty",0,1,113-2379130-7392244,Closed
KohEE,2021-07-30,B07T4FNXWD,"DEEPCOOL Assassin III Air CPU Cooler, 7 Heatpipes, Dual 140mm Fans, 54mm RAM Clearance, 280W TDP, New Sinter Heatpipe Technology, 5-Year Warranty",99.99,1,113-6505460-5444214,Closed
KohEE,2021-07-15,B00B0628E4,Pomona 3788 Bnc (F) to Minigrabber Test Clips,16.21,2,113-0536845-9419463,Closed
KohEE,2021-08-14,B017266CKQ,SIGLENT SPD3303X DC Power Supply,539,1,113-5305815-3865028,Closed
KohEE,2022-11-09,B0006NFUJW,"Screw Chek'r SAE/ Inch Screw Thread Size Gauge (No. 1 to 5/16) 1/8 Inch Heavy Gauge Steel Screw Checker, Made in USA",13.88,1,111-9501404-8917834,Closed
KohEE,2021-05-04,B073Q3BSPG,"Amazon Basics Standby UPS 800VA 450W Surge Protector Battery Backup, 12 Outlets",72.99,1,112-7973663-2722609,Closed
KohEE,2021-07-07,B004ANPOG8,"Duracell - CopperTop 6V 908 Alkaline Lantern Batteries with Spring Terminals - long lasting, 6 Volt battery for household and business - 1 count",9.99,1,113-7156939-9530614,Closed
KohEE,2021-07-07,B005T78D8K,"BUD Industries CN-5708 Die Cast Aluminum Enclosure, 6-1/2"" Length x 5"" Width x 3-3/64"" Height, Natural Finish",21.8,1,113-7156939-9530614,Closed
KohEE,2026-02-28,B0F9XP15XL,"Crucial T710 PCIe Gen5 NVMe 4TB SSD, Up to 14,900 MB/s, Laptop & Desktop Compatible (PC), for Creatives and Hardcore Gamers, Solid State Drive, Includes 1Mo Adobe CC - CT4000T710SSD8-01",558.63,1,113-8560225-5202640,Closed
KohEE,2024-05-31,B00MZCEY9O,"Zoom iQ6 Stereo X/Y Microphone for iPhone/iPad for Recording Audio for Music, Interviews, and More",99.99,1,114-6416035-0802657,Closed
KohEE,2022-07-23,B08FDB6KCN,"1/4-20 x 1-3/4"" (3/8"" to 3"" Lengths Available) Socket Head Cap Screw Bolt, 304 Stainless Steel 18-8, Bright Finish, Allen Hex Drive, Partial Machine Thread 25 PCS",9.99,1,111-6147303-8597009,Closed
KohEE,2022-07-23,B000E7VEYA,"Bondhus 10637 Set of 13 Balldriver Screwdrivers, ProGuard Finish, sizes .050-3/8-Inch",49.4,1,111-1359809-5364225,Closed
KohEE,2023-01-24,B009POJ77O,"3M Ratchet Headgear H8A, 82782-00000, with 3M Clear Propionate Faceshield W96",30.49,1,111-9474341-8971427,Closed
KohEE,2023-01-24,B00UREWXN6,"U.S. Solid 45cm (17.7"") Long Cryogenic Gloves LN2 Liquid Nitrogen Protective Gloves",29.91,1,111-9474341-8971427,Closed
KohEE,2025-11-20,B0C7W3W8C4,"Mini Hot Plate, 65W 20V PCB SMD Preheating Soldering Station, Mini Preheater Rework, 56x56x35mm, with OLED Display",19.66,0,113-7272794-1545066,Cancelled
